URL,Title,Selection,Folder,Timestamp,Tags
https://www.eugenewei.com/blog/2019/2/19/status-as-a-service,https://www.eugenewei.com/blog/2019/2/19/status-as-a-service,,Unread,1654010601,[]
https://andrewchen.com/why-consumer-product-metrics-are-all-terrible/,https://andrewchen.com/why-consumer-product-metrics-are-all-terrible/,,Unread,1670954688,[]
https://qz.com/india/695453/an-indian-engineer-in-silicon-valley-has-invented-a-machine-to-brew-the-perfect-masala-tea,http://qz.com/695453/an-indian-engineer-in-silicon-valley-has-invented-a-machine-to-brew-the-perfect-masala-tea/,,Unread,1464766364,[]
https://www.kunle.app/feb-2021-how-to-dismantle-turbotax.html,What it will take to defeat TurboTax,,Unread,1701534856,[]
http://sriramk.com,https://sriramk.com/memos,,Unread,1665988956,[]
https://qz.com/1383412/ten-years-after-lehmans-collapse-these-are-the-risks-in-the-financial-system-now,https://qz.com/1383412/ten-years-after-lehmans-collapse-these-are-the-risks-in-the-financial-system-now/,,Unread,1537169995,[]
https://gen.medium.com/how-a-tv-sitcom-triggered-the-downfall-of-western-civilization-336e8ccf7dd0,How a TV Sitcom Triggered the Downfall of Western Civilization,,Unread,1475515360,[]
https://futureiq.substack.com/p/misconceptions-about-income-distribution,https://futureiq.substack.com/p/misconceptions-about-income-distribution,,Unread,1685260872,[]
https://stanford.edu/~shervine/teaching/cs-229/cheatsheet-deep-learning,https://stanford.edu/~shervine/teaching/cs-229/cheatsheet-deep-learning,,Unread,1539890558,[]
https://www.newyorker.com/magazine/2019/12/09/blood-and-soil-in-narendra-modis-india,https://www.newyorker.com/magazine/2019/12/09/blood-and-soil-in-narendra-modis-india,,Unread,1576405181,[]
https://aeon.co/essays/no-boss-no-thanks-why-managers-are-more-important-than-ever,https://aeon.co/essays/no-boss-no-thanks-why-managers-are-more-important-than-ever,,Unread,1550029186,[]
https://sriramk.com/memos/brzezinski-carter.pdf,https://sriramk.com/memos/brzezinski-carter.pdf,,Unread,1666423322,[]
https://sriramk.com/memos/CHF%20-%20dupont%20bomb%20memo.pdf,https://sriramk.com/memos/CHF - dupont bomb memo.pdf,,Unread,1665990418,[]
https://www.lennysnewsletter.com/p/building-community,https://www.lennysnewsletter.com/p/building-community,,Unread,1639913707,[]
https://manassaloi.com/2020/01/21/aristos-pm-coaching.html,https://manassaloi.com/2020/01/21/aristos-pm-coaching.html,,Unread,1597670370,[]
https://storypick.com/movies-wtf/,http://www.storypick.com/movies-wtf/,,Unread,1468070739,[]
https://www.kauffman.org/wp-content/uploads/2009/06/theeconomicfuturejusthappened.pdf,The Economic Future Just Happened [&v6],,Unread,1587552725,[]
https://qz.com/955120/its-time-for-us-to-admit-that-whether-or-not-we-succeed-in-life-is-mostly-about-luck,https://qz.com/955120/its-time-for-us-to-admit-that-whether-or-not-we-succeed-in-life-is-mostly-about-luck/?utm_source=qzfb,,Unread,1493284554,[]
https://www.chicagotribune.com/1997/06/01/advice-like-youth-probably-just-wasted-on-the-young-2/,https://www.chicagotribune.com/columns/chi-schmich-sunscreen-column-column.html,,Unread,1664134039,[]
https://markmanson.net/how-to-make-better-life-decisions,http://markmanson.net/how-to-make-better-life-decisions,,Unread,1565891953,[]
https://www.kauffmanfellows.org/journal/silicon-valley-camels,"Silicon Valley Camels, will you please stand up - Kauffman Fellows",,Unread,1586597725,[]
https://www.thecut.com/article/questions-to-ask-in-a-job-interview.html,https://www.thecut.com/article/questions-to-ask-in-a-job-interview.html,,Unread,1544033543,[]
https://www.bbc.com/news/stories-50852379,https://www.bbc.co.uk/news/stories-50852379,,Unread,1577610738,[]
https://www.afi.com/afis-10-top-10/,https://www.afi.com/afis-10-top-10/,,Unread,1616304563,[]
https://www.nytimes.com/2003/11/16/business/who-s-reading-your-x-ray.html,http://www.nytimes.com/2003/11/16/business/who-s-reading-your-x-ray.html,,Unread,1477597089,[]
https://www.wallstreetoasis.com/forum/success/non-target-to-bainbcg-intern,https://www.wallstreetoasis.com/forums/non-target-to-bainbcg-intern,,Unread,1518805772,[]
